date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
2025-09-04,neutral,range,13.022807791286334,0,,3.396571428571429,0.08457161981258372,0,,3.6714285714285717,0.1522289156626507,1,mean_revert_long: rsi_low & near_lower_band,3.4677142857142855,0.1268574297188756,0,,3.7956127297529645,3.859351230200413,,-0.08383078931305521,-0.07362376551823042,-0.010207023794824785,29.230769230769226,0.11857142857142848,19131246.0,3.79,3.95065654769035,3.62934345230965,0.08477918083923476,15.060240963855433,20.48192771084338,3.9324,3.61,3.61,2485,S3,6,,3.4677142857142855,0.1268574297188756,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.277351663944415,0,,14.182285714285713,0.0511148272017837,0,,16.11021428571428,0.09200668896321067,1,mean_revert_long: rsi_low & near_lower_band,14.694857142857144,0.07667224080267557,0,,16.736362986959733,16.35252720524674,,-0.052147769275478595,0.15918508160097844,-0.21133285087645703,33.8495575221239,0.8542857142857146,-36849698.0,16.964499999999997,17.96799861668277,15.961001383317225,0.11830571094730442,20.56856187290967,28.177257525083583,17.59364483954688,15.72,16.26,2527,S3,9,,14.694857142857144,0.07667224080267557,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,16.901248562235054,0,,3.9292857142857143,0.12724444444444435,0,,4.148714285714285,0.2,1,mean_revert_long: rsi_low & near_lower_band,3.9828571428571427,0.19086666666666655,0,,4.210952887116117,4.215454830379362,,-0.03314435461552545,-0.007910401917895094,-0.025233952697630357,26.086956521739154,0.08928571428571434,6066668.0,4.2379999999999995,4.407531863174979,4.06846813682502,0.08000559847804606,10.400000000000055,24.79999999999995,4.344815548416,4.09,4.08,2641,S3,8,,3.9828571428571427,0.19086666666666655,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,17.39307488017212,0,,7.148571428571428,0.09187499999999998,0,,7.82842857142857,0.16537499999999997,1,mean_revert_long: rsi_low & near_lower_band,7.285714285714286,0.1378125,0,,7.980359654253606,7.9889059776457065,,-0.08671708971938497,-0.012729443947459682,-0.07398764577192528,31.410256410256437,0.2285714285714286,-52205436.0,8.056999999999999,8.499009764121748,7.614990235878249,0.10972068117705092,21.249999999999936,31.25,8.095223071836656,7.56,7.66,2693,S3,8,,7.285714285714286,0.1378125,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.061719139826852,0,,14.905714285714284,0.09024509803921561,0,,16.391285714285715,0.16244117647058812,1,mean_revert_long: rsi_low & near_lower_band,15.197142857142856,0.13536764705882343,0,,16.70255458628617,16.418096414670615,,-0.04557922114393165,0.13826137900868626,-0.1838406001526179,26.562500000000043,0.48571428571428604,86426138.0,16.877000000000002,17.699117932377618,16.054882067622387,0.0974246527673894,15.735294117647053,31.764705882352974,17.68539769344,15.78,16.1,2698,S3,9,,15.197142857142856,0.13536764705882343,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.770129336284697,0,,8.473571428571429,0.1206237816764132,0,,9.04992857142857,0.2,1,mean_revert_long: rsi_low & near_lower_band,8.595714285714285,0.1809356725146198,0,,9.173365922312056,9.118942791831042,,-0.06730784940917722,0.009191354334432187,-0.07649920374360941,30.70175438596503,0.20357142857142868,80479898.0,9.253499999999999,9.659262440221756,8.847737559778242,0.08769923601269942,14.73684210526321,30.175438596491134,9.400368271123254,8.84,8.8,2728,S3,9,,8.595714285714285,0.1809356725146198,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,17.575861783265285,0,,32.113571428571426,0.09854764877236781,0,,34.374428571428574,0.17738576779026205,1,mean_revert_long: rsi_low & near_lower_band,32.68571428571428,0.1478214731585517,0,,34.97585031678009,34.49046274795707,,-0.21923894388323362,0.023310379499314374,-0.24254932338254798,30.34188034188027,0.9535714285714292,80592965.0,35.328,37.12150406804809,33.534495931951916,0.10153442414221504,14.906367041198507,28.68913857677905,35.98675802858707,33.83,33.83,2756,S3,8,,32.68571428571428,0.1478214731585517,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,13.754763595960918,0,,17.193428571428573,0.07029622395833329,0,,19.49207142857143,0.12653320312499994,1,mean_revert_long: rsi_low & near_lower_band,17.632285714285715,0.10544433593749994,0,,19.98547128489035,19.773039674063615,,-0.21985202211503463,0.089229096469776,-0.30908111858481063,29.2682926829268,0.7314285714285719,57848882.0,20.2235,21.66732933821652,18.779670661783484,0.1427872859017002,24.90234375000003,27.34374999999999,22.00221381632,18.51,18.83,2757,S3,6,,17.632285714285715,0.10544433593749994,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,15.396189296184376,0,,25.855857142857143,0.06982950068056451,0,,28.771642857142858,0.12569310122501615,1,mean_revert_long: rsi_low & near_lower_band,26.52057142857143,0.10474425102084678,0,,29.45098595064055,29.613248058798117,,-0.31157192623299323,-0.0242076591487907,-0.28736426708420254,34.5926800472255,1.1078571428571429,26249632.0,29.8795,32.14188323339278,27.61711676660722,0.15143380802173936,20.373952288845903,34.880722114764644,31.345297353241914,27.85,28.25,2785,S3,7,,26.52057142857143,0.10474425102084678,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,19.560804538753708,0,,3.1575714285714285,0.124217907227616,0,,3.379928571428571,0.2,1,mean_revert_long: rsi_low & near_lower_band,3.201714285714286,0.18632686084142402,0,,3.4416476954327546,3.517979449740548,,-0.06391628795212112,-0.048301138357502243,-0.015615149594618877,33.3333333333333,0.07357142857142855,33008665.0,3.4534999999999996,3.607229085013044,3.299770914986955,0.0890279918998375,16.504854368932037,29.126213592233043,3.518691830272,3.29,3.28,2958,S3,9,,3.201714285714286,0.18632686084142402,mean_revert_long: rsi_low & near_lower_band
2025-09-04,neutral,range,13.965276772268185,0,,25.06,0.07461111111111113,0,,28.6135,0.1343,1,mean_revert_long: rsi_low & near_lower_band,25.66,0.11191666666666668,0,,29.294044905310937,29.269361191932934,,-0.4193577004609068,-0.07271365511177613,-0.3466440453491307,27.432216905901086,1.0,6853498.0,29.6135,31.624001639418687,27.60299836058131,0.13578277741021416,20.071428571428587,21.928571428571406,30.623583271424,26.86,27.32,2985,S3,6,,25.66,0.11191666666666668,mean_revert_long: rsi_low & near_lower_band
