date,market_state_index,market_state_stock,adx14,s1_entry,s1_reason,s1_stop,s1_pos,s2_entry,s2_reason,s2_stop,s2_pos,s3_long_entry,s3_reason,s3_stop,s3_pos,s4_pyramid,s4_reason,ema20,ema50,ema200,macd_dif,macd_dea,macd_hist,rsi14,atr14,obv,boll_mid,boll_up,boll_low,boll_bw,plus_di14,minus_di14,psar,close,open,code,bucket_id,symbol,strategy,confidence,entry_price_ref,stop_ref,pos_ref,key_notes
2025-07-01,neutral,trend,56.49700429196567,0,,5.313078571428571,0.11258642136017818,1,squeeze_breakout & adx_rising & obv_confirm,5.232864285714286,0.2,0,,5.350042857142856,0.13240797441654759,1,trend_momo_volume: +DI>-DI & ADX↑ & CCI/ROC & OBV_breakout,5.363312911923377,5.258427405996381,5.08559493787452,0.07500843271209945,0.06672058357310146,0.008287849138997994,63.366336633663394,0.14785714285714288,397948158.0,5.3615,5.540652977853322,5.182347022146679,0.06682942380054879,36.231884057971094,6.763285024154573,5.1956185072,5.56,5.48,300664,B1,300664,S2,38,,5.232864285714286,0.2,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,trend,27.51324446828868,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,16.12675,0.10664985817838019,0,,16.300327367500003,0.2,0,,16.245500000000003,0.12542624166048938,0,,16.737697622972306,16.837775022019304,16.783066285128477,0.11691617000570531,0.05429787491103214,0.06261829509467318,54.570637119113606,0.47499999999999964,308473333.0,16.7135773675,17.327577102283033,16.09957763271697,0.07347316750715156,28.721804511278165,16.992481203007678,15.88468088,16.92,17.16,300768,B1,300768,S1,18,,16.12675,0.10664985817838019,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,range,15.484360215951861,0,,35.15443571428572,0.12412200659311916,1,squeeze_breakout & adx_rising & obv_confirm,34.079792857142856,0.2,0,,35.375328571428575,0.14597447254261198,0,,35.08510563959741,34.67086475193627,30.766078882844948,0.3025867827223294,0.05860597263886752,0.2439808100834619,68.38124054462936,0.8835714285714299,421656511.0,34.8485,36.45580274225633,33.24119725774367,0.09224516075333687,36.54001616814866,10.509296685529526,33.69558282239999,36.63,36.25,300777,B1,300777,S2,17,,34.079792857142856,0.2,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,trend,46.34395148475876,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,21.43220714285714,0.07043015207749102,0,,21.14377857142857,0.13519351030966667,0,,21.677385714285712,0.08282982673902113,0,,22.45325814181153,22.829039438554606,18.844234578792623,-0.25040117227908354,-0.594323227878243,0.34392205559915945,59.63455149501661,0.9807142857142862,178145001.0,21.997,23.855398858100497,20.138601141899503,0.16896839188075616,32.41077931536781,17.98980335032773,20.682790085631996,23.07,23.6,300819,B1,300819,S1,28,,21.43220714285714,0.07043015207749102,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,trend,40.91095974167672,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,10.234742857142859,0.07555940750078793,0,,10.35217142857143,0.1450393224440412,0,,10.343314285714287,0.08886212008895482,0,,10.674187979774233,10.394205825757966,10.129487066980397,0.18322759028206193,0.18007097823339693,0.003156612048664992,50.598802395209596,0.43428571428571416,227824982.0,10.73,11.2355481652311,10.224451834768901,0.094230785690792,18.585526315789494,9.375000000000037,11.06,10.96,11.01,301025,B1,301025,S1,25,,10.234742857142859,0.07555940750078793,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,trend,39.8895459381739,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,30.308876577464286,0.07998027146565499,0,,30.347708008107144,0.1535253486754527,0,,30.61143996407143,0.09406130517439708,0,,31.725471035094735,30.494346993463,28.30084673668995,0.9651375291332371,0.8160225172084616,0.1491150119247755,63.610594583993745,1.2102535464285702,342123570.0,31.4006285935,34.06082591607172,28.740431270928273,0.16943592798791238,33.21988837209212,14.162933089997471,31.39832129502573,32.33,33.8,301067,B1,301067,S1,24,,30.308876577464286,0.07998027146565499,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,trend,42.035935321015664,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,43.133399999999995,0.04833621347908209,0,,44.091899999999995,0.09278330633341043,0,,43.8784,0.0568461102183571,0,,47.621569374991466,47.41238583305551,42.02521875977152,0.957673325773996,0.5570522406017445,0.4006210851722515,57.50478011472275,2.9800000000000013,472258490.0,46.6845,52.5354323593493,40.8335676406507,0.25065845663332803,33.98849472674974,17.5934803451582,47.4993960928258,48.11,48.52,301101,B1,301101,S1,26,,43.133399999999995,0.04833621347908209,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,trend,69.48000784953081,1,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm,29.17029407325714,0.036034169507573516,0,,28.540684403328573,0.06916903802028479,0,,29.873842864685713,0.04237821343496322,0,,31.906510852498716,29.2562177642466,28.344499060334012,2.250264934671467,1.9422480976664334,0.3080168370050336,65.28975031236601,2.8141951657142856,133238484.0,30.9890341975,38.69273294294725,23.28533545205275,0.4971886956108324,33.873188156425435,6.849067777315729,39.71,33.87,34.8,301132,B1,301132,S1,39,,29.17029407325714,0.036034169507573516,pullback_to_ema20 & macd_hist>0 & rsi_bull & obv_confirm
2025-07-01,neutral,range,16.9499927086281,0,,24.011892857142854,0.09608475356978345,1,squeeze_breakout & adx_rising & obv_confirm,22.965821428571424,0.1844385499557912,0,,24.209214285714282,0.11300108342361857,0,,23.83761316833826,23.649341950286797,22.72356893841588,0.3764105830287505,0.14938435757815832,0.2270262254505922,69.42148760330578,0.7892857142857148,176697530.0,23.652499999999996,25.136447438422078,22.168552561577915,0.12547911962135772,32.48868778280541,13.48416289592761,22.98871320589496,25.33,24.92,301252,B1,301252,S2,18,,22.965821428571424,0.1844385499557912,squeeze_breakout & adx_rising & obv_confirm
2025-07-01,neutral,range,10.985228286502718,0,,6444.270093285714,0.2,1,squeeze_breakout & adx_rising & obv_confirm,6348.457061142857,0.2,0,,6460.574525428571,0.2,0,,6416.723829664047,6386.541757987635,6282.441176180371,43.11521523798456,25.078740693580162,18.036474544404395,62.28588822357406,65.21772857142858,76259589439.0,6405.196485,6539.35038213989,6271.042587860111,0.04188908098418452,28.39953027671478,16.924396762405316,6330.721065916844,6553.1837,6520.9963,399005,B1,399005,S2,15,,6348.457061142857,0.2,squeeze_breakout & adx_rising & obv_confirm
